State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
Andhra Pradesh,EAST GODAVARI,Cashewnut,2002-03,Whole Year,34227,Hectare,975,Tonnes,0.028486283
Andhra Pradesh,EAST GODAVARI,Cashewnut,2003-04,Whole Year,34019,Hectare,3304,Tonnes,0.097122196
Andhra Pradesh,GUNTUR,Cashewnut,2001-02,Whole Year,150,Hectare,41,Tonnes,0.273333333
Andhra Pradesh,GUNTUR,Cashewnut,2002-03,Whole Year,150,Hectare,19,Tonnes,0.126666667
Andhra Pradesh,GUNTUR,Cashewnut,2003-04,Whole Year,150,Hectare,40,Tonnes,0.266666667
Andhra Pradesh,KADAPA,Cashewnut,2001-02,Whole Year,7,Hectare,2,Tonnes,0.285714286
Andhra Pradesh,KADAPA,Cashewnut,2002-03,Whole Year,7,Hectare,1,Tonnes,0.142857143
Andhra Pradesh,KADAPA,Cashewnut,2003-04,Whole Year,7,Hectare,2,Tonnes,0.285714286
Andhra Pradesh,KHAMMAM,Cashewnut,2001-02,Whole Year,10314,Hectare,1082,Tonnes,0.104905953
Andhra Pradesh,KHAMMAM,Cashewnut,2002-03,Whole Year,10618,Hectare,2334,Tonnes,0.219815408
Andhra Pradesh,KHAMMAM,Cashewnut,2003-04,Whole Year,10477,Hectare,1836,Tonnes,0.175241004
Andhra Pradesh,KRISHNA,Cashewnut,2001-02,Whole Year,803,Hectare,220,Tonnes,0.273972603
Andhra Pradesh,KRISHNA,Cashewnut,2002-03,Whole Year,478,Hectare,59,Tonnes,0.123430962
Andhra Pradesh,KRISHNA,Cashewnut,2003-04,Whole Year,355,Hectare,95,Tonnes,0.267605634
Andhra Pradesh,MAHBUBNAGAR,Cashewnut,2001-02,Whole Year,18,Hectare,2,Tonnes,0.111111111
Andhra Pradesh,MAHBUBNAGAR,Cashewnut,2002-03,Whole Year,10,Hectare,2,Tonnes,0.2
Andhra Pradesh,MAHBUBNAGAR,Cashewnut,2003-04,Whole Year,3,Hectare,0,Tonnes,0
Andhra Pradesh,MEDAK,Cashewnut,2001-02,Whole Year,18,Hectare,2,Tonnes,0.111111111
Andhra Pradesh,MEDAK,Cashewnut,2002-03,Whole Year,15,Hectare,3,Tonnes,0.2
Andhra Pradesh,MEDAK,Cashewnut,2003-04,Whole Year,19,Hectare,3,Tonnes,0.157894737
Andhra Pradesh,PRAKASAM,Cashewnut,2001-02,Whole Year,702,Hectare,193,Tonnes,0.274928775
Andhra Pradesh,PRAKASAM,Cashewnut,2002-03,Whole Year,687,Hectare,85,Tonnes,0.123726346
Andhra Pradesh,PRAKASAM,Cashewnut,2003-04,Whole Year,698,Hectare,187,Tonnes,0.267908309
Andhra Pradesh,RANGAREDDI,Cashewnut,2002-03,Whole Year,3,Hectare,1,Tonnes,0.333333333
Andhra Pradesh,RANGAREDDI,Cashewnut,2003-04,Whole Year,3,Hectare,0,Tonnes,0
Andhra Pradesh,SPSR NELLORE,Cashewnut,2001-02,Whole Year,665,Hectare,183,Tonnes,0.27518797
Andhra Pradesh,SPSR NELLORE,Cashewnut,2002-03,Whole Year,778,Hectare,97,Tonnes,0.124678663
Andhra Pradesh,SPSR NELLORE,Cashewnut,2003-04,Whole Year,806,Hectare,216,Tonnes,0.267990074
Andhra Pradesh,SRIKAKULAM,Cashewnut,2001-02,Whole Year,18901,Hectare,7965,Tonnes,0.421406275
Andhra Pradesh,SRIKAKULAM,Cashewnut,2002-03,Whole Year,19080,Hectare,8414,Tonnes,0.440985325
Andhra Pradesh,SRIKAKULAM,Cashewnut,2003-04,Whole Year,19494,Hectare,7427,Tonnes,0.380989022
Andhra Pradesh,VISAKHAPATANAM,Cashewnut,2001-02,Whole Year,29675,Hectare,14486,Tonnes,0.488155013
Andhra Pradesh,VISAKHAPATANAM,Cashewnut,2002-03,Whole Year,31179,Hectare,3802,Tonnes,0.12194105
Andhra Pradesh,VISAKHAPATANAM,Cashewnut,2003-04,Whole Year,31045,Hectare,16996,Tonnes,0.54746336
Andhra Pradesh,VIZIANAGARAM,Cashewnut,2001-02,Whole Year,9138,Hectare,2512,Tonnes,0.274896039
Andhra Pradesh,VIZIANAGARAM,Cashewnut,2002-03,Whole Year,10741,Hectare,1335,Tonnes,0.124290103
Andhra Pradesh,VIZIANAGARAM,Cashewnut,2003-04,Whole Year,11179,Hectare,2996,Tonnes,0.268002505
Andhra Pradesh,WEST GODAVARI,Cashewnut,2001-02,Whole Year,42195,Hectare,6854,Tonnes,0.162436308
Andhra Pradesh,WEST GODAVARI,Cashewnut,2002-03,Whole Year,42464,Hectare,2482,Tonnes,0.05844951
Andhra Pradesh,WEST GODAVARI,Cashewnut,2003-04,Whole Year,41674,Hectare,6068,Tonnes,0.145606373
Andhra Pradesh,ADILABAD,Castor seed,2001-02,Kharif,1419,Hectare,417,Tonnes,0.293868922
Andhra Pradesh,ADILABAD,Castor seed,2002-03,Kharif,1343,Hectare,526,Tonnes,0.391660462
Andhra Pradesh,ADILABAD,Castor seed,2003-04,Kharif,1402,Hectare,642,Tonnes,0.457917261
Andhra Pradesh,ANANTAPUR,Castor seed,2001-02,Kharif,3191,Hectare,900,Tonnes,0.282043247
Andhra Pradesh,ANANTAPUR,Castor seed,2002-03,Kharif,2050,Hectare,416,Tonnes,0.202926829
Andhra Pradesh,ANANTAPUR,Castor seed,2003-04,Kharif,1927,Hectare,805,Tonnes,0.417747794
Andhra Pradesh,CHITTOOR,Castor seed,2001-02,Kharif,313,Hectare,88,Tonnes,0.28115016
Andhra Pradesh,CHITTOOR,Castor seed,2002-03,Kharif,234,Hectare,48,Tonnes,0.205128205
Andhra Pradesh,CHITTOOR,Castor seed,2003-04,Kharif,372,Hectare,155,Tonnes,0.416666667
Andhra Pradesh,EAST GODAVARI,Castor seed,2001-02,Kharif,9,Hectare,1,Tonnes,0.111111111
Andhra Pradesh,EAST GODAVARI,Castor seed,2002-03,Kharif,13,Hectare,3,Tonnes,0.230769231
Andhra Pradesh,GUNTUR,Castor seed,2001-02,Kharif,3400,Hectare,1469,Tonnes,0.432058824
Andhra Pradesh,GUNTUR,Castor seed,2002-03,Kharif,2684,Hectare,827,Tonnes,0.308122206
Andhra Pradesh,GUNTUR,Castor seed,2003-04,Kharif,4263,Hectare,3338,Tonnes,0.783016655
Andhra Pradesh,KADAPA,Castor seed,2001-02,Kharif,3474,Hectare,978,Tonnes,0.281519862
Andhra Pradesh,KADAPA,Castor seed,2002-03,Kharif,1013,Hectare,206,Tonnes,0.203356367
Andhra Pradesh,KADAPA,Castor seed,2003-04,Kharif,3387,Hectare,1416,Tonnes,0.418069088
Andhra Pradesh,KARIMNAGAR,Castor seed,2001-02,Kharif,190,Hectare,56,Tonnes,0.294736842
Andhra Pradesh,KARIMNAGAR,Castor seed,2002-03,Kharif,737,Hectare,289,Tonnes,0.392130258
Andhra Pradesh,KARIMNAGAR,Castor seed,2003-04,Kharif,4436,Hectare,2032,Tonnes,0.458070334
Andhra Pradesh,KHAMMAM,Castor seed,2001-02,Kharif,5,Hectare,1,Tonnes,0.2
Andhra Pradesh,KHAMMAM,Castor seed,2002-03,Kharif,11,Hectare,4,Tonnes,0.363636364
Andhra Pradesh,KHAMMAM,Castor seed,2003-04,Kharif,52,Hectare,24,Tonnes,0.461538462
Andhra Pradesh,KRISHNA,Castor seed,2002-03,Kharif,17,Hectare,4,Tonnes,0.235294118
Andhra Pradesh,KRISHNA,Castor seed,2003-04,Kharif,18,Hectare,8,Tonnes,0.444444444
Andhra Pradesh,KURNOOL,Castor seed,2001-02,Kharif,7013,Hectare,1977,Tonnes,0.281905034
Andhra Pradesh,KURNOOL,Castor seed,2002-03,Kharif,4756,Hectare,966,Tonnes,0.203111859
Andhra Pradesh,KURNOOL,Castor seed,2003-04,Kharif,11557,Hectare,4831,Tonnes,0.418015056
Andhra Pradesh,MAHBUBNAGAR,Castor seed,2001-02,Kharif,165340,Hectare,48775,Tonnes,0.294998186
Andhra Pradesh,MAHBUBNAGAR,Castor seed,2002-03,Kharif,130954,Hectare,61680,Tonnes,0.471005086
Andhra Pradesh,MAHBUBNAGAR,Castor seed,2003-04,Kharif,146945,Hectare,69652,Tonnes,0.474000476
Andhra Pradesh,MEDAK,Castor seed,2001-02,Kharif,1603,Hectare,471,Tonnes,0.29382408
Andhra Pradesh,MEDAK,Castor seed,2002-03,Kharif,2234,Hectare,876,Tonnes,0.392121755
Andhra Pradesh,MEDAK,Castor seed,2003-04,Kharif,6550,Hectare,3000,Tonnes,0.458015267
Andhra Pradesh,NALGONDA,Castor seed,2001-02,Kharif,64705,Hectare,17988,Tonnes,0.278000155
Andhra Pradesh,NALGONDA,Castor seed,2002-03,Kharif,60603,Hectare,12484,Tonnes,0.205996403
Andhra Pradesh,NALGONDA,Castor seed,2003-04,Kharif,77153,Hectare,30321,Tonnes,0.392998328
Andhra Pradesh,NIZAMABAD,Castor seed,2001-02,Kharif,153,Hectare,45,Tonnes,0.294117647
Andhra Pradesh,NIZAMABAD,Castor seed,2002-03,Kharif,127,Hectare,50,Tonnes,0.393700787
Andhra Pradesh,NIZAMABAD,Castor seed,2003-04,Kharif,305,Hectare,140,Tonnes,0.459016393
Andhra Pradesh,PRAKASAM,Castor seed,2001-02,Kharif,16484,Hectare,4088,Tonnes,0.247998059
Andhra Pradesh,PRAKASAM,Castor seed,2002-03,Kharif,11040,Hectare,1910,Tonnes,0.173007246
Andhra Pradesh,PRAKASAM,Castor seed,2003-04,Kharif,13736,Hectare,4107,Tonnes,0.298995341
Andhra Pradesh,RANGAREDDI,Castor seed,2001-02,Kharif,12525,Hectare,3405,Tonnes,0.271856287
Andhra Pradesh,RANGAREDDI,Castor seed,2002-03,Kharif,10772,Hectare,5052,Tonnes,0.468993687
Andhra Pradesh,RANGAREDDI,Castor seed,2003-04,Kharif,12228,Hectare,6505,Tonnes,0.531975793
Andhra Pradesh,SPSR NELLORE,Castor seed,2001-02,Kharif,17,Hectare,5,Tonnes,0.294117647
Andhra Pradesh,SPSR NELLORE,Castor seed,2002-03,Kharif,11,Hectare,2,Tonnes,0.181818182
Andhra Pradesh,SPSR NELLORE,Castor seed,2003-04,Kharif,1,Hectare,,Tonnes,0
Andhra Pradesh,VISAKHAPATANAM,Castor seed,2001-02,Kharif,6,Hectare,2,Tonnes,0.333333333
Andhra Pradesh,VISAKHAPATANAM,Castor seed,2002-03,Kharif,6,Hectare,1,Tonnes,0.166666667
Andhra Pradesh,VISAKHAPATANAM,Castor seed,2003-04,Kharif,4,Hectare,2,Tonnes,0.5
Andhra Pradesh,VIZIANAGARAM,Castor seed,2003-04,Kharif,8,Hectare,3,Tonnes,0.375
Andhra Pradesh,WARANGAL,Castor seed,2001-02,Kharif,3724,Hectare,2313,Tonnes,0.621106337
Andhra Pradesh,WARANGAL,Castor seed,2002-03,Kharif,3297,Hectare,1474,Tonnes,0.447073097
Andhra Pradesh,WARANGAL,Castor seed,2003-04,Kharif,6571,Hectare,4889,Tonnes,0.744026784
Andhra Pradesh,WEST GODAVARI,Castor seed,2001-02,Kharif,14,Hectare,4,Tonnes,0.285714286
Andhra Pradesh,ANANTAPUR,Coconut,2001-02,Whole Year,851,Hectare,3053700,Nuts,3588.366627
Andhra Pradesh,ANANTAPUR,Coconut,2002-03,Whole Year,869,Hectare,3691149,Nuts,4247.582278
Andhra Pradesh,ANANTAPUR,Coconut,2003-04,Whole Year,839,Hectare,3285828,Nuts,3916.362336
Andhra Pradesh,CHITTOOR,Coconut,2001-02,Whole Year,4133,Hectare,14827800,Nuts,3587.660295
Andhra Pradesh,CHITTOOR,Coconut,2002-03,Whole Year,4296,Hectare,17209269,Nuts,4005.881983
Andhra Pradesh,CHITTOOR,Coconut,2003-04,Whole Year,4294,Hectare,16827552,Nuts,3918.852352
Andhra Pradesh,EAST GODAVARI,Coconut,2001-02,Whole Year,48515,Hectare,629772990,Nuts,12980.99536
Andhra Pradesh,EAST GODAVARI,Coconut,2002-03,Whole Year,49479,Hectare,685943720,Nuts,13863.3303
Andhra Pradesh,EAST GODAVARI,Coconut,2003-04,Whole Year,48854,Hectare,683171460,Nuts,13983.94113
Andhra Pradesh,GUNTUR,Coconut,2001-02,Whole Year,491,Hectare,5426352,Nuts,11051.6334
Andhra Pradesh,GUNTUR,Coconut,2002-03,Whole Year,399,Hectare,4488408,Nuts,11249.14286
Andhra Pradesh,GUNTUR,Coconut,2003-04,Whole Year,380,Hectare,4497480,Nuts,11835.47368
Andhra Pradesh,KADAPA,Coconut,2001-02,Whole Year,148,Hectare,530400,Nuts,3583.783784
Andhra Pradesh,KADAPA,Coconut,2002-03,Whole Year,155,Hectare,658350,Nuts,4247.419355
Andhra Pradesh,KADAPA,Coconut,2003-04,Whole Year,104,Hectare,406980,Nuts,3913.269231
Andhra Pradesh,KHAMMAM,Coconut,2001-02,Whole Year,1106,Hectare,11703240,Nuts,10581.59132
Andhra Pradesh,KHAMMAM,Coconut,2002-03,Whole Year,1083,Hectare,11850836,Nuts,10942.60018
Andhra Pradesh,KHAMMAM,Coconut,2003-04,Whole Year,1050,Hectare,11933140,Nuts,11364.89524
Andhra Pradesh,KRISHNA,Coconut,2001-02,Whole Year,1789,Hectare,19782864,Nuts,11058.05702
Andhra Pradesh,KRISHNA,Coconut,2002-03,Whole Year,1889,Hectare,21255984,Nuts,11252.50609
Andhra Pradesh,KRISHNA,Coconut,2003-04,Whole Year,1726,Hectare,20407920,Nuts,11823.82387
Andhra Pradesh,KURNOOL,Coconut,2001-02,Whole Year,110,Hectare,374400,Nuts,3403.636364
Andhra Pradesh,KURNOOL,Coconut,2002-03,Whole Year,100,Hectare,425733,Nuts,4257.33
Andhra Pradesh,KURNOOL,Coconut,2003-04,Whole Year,86,Hectare,342720,Nuts,3985.116279
Andhra Pradesh,MAHBUBNAGAR,Coconut,2001-02,Whole Year,10,Hectare,110200,Nuts,11020
Andhra Pradesh,MAHBUBNAGAR,Coconut,2002-03,Whole Year,11,Hectare,125708,Nuts,11428
Andhra Pradesh,MAHBUBNAGAR,Coconut,2003-04,Whole Year,12,Hectare,141360,Nuts,11780
Andhra Pradesh,MEDAK,Coconut,2001-02,Whole Year,2,Hectare,22040,Nuts,11020
Andhra Pradesh,MEDAK,Coconut,2002-03,Whole Year,1,Hectare,11428,Nuts,11428
Andhra Pradesh,NALGONDA,Coconut,2001-02,Whole Year,18,Hectare,187340,Nuts,10407.77778
Andhra Pradesh,NALGONDA,Coconut,2002-03,Whole Year,21,Hectare,228560,Nuts,10883.80952
Andhra Pradesh,NALGONDA,Coconut,2003-04,Whole Year,30,Hectare,341620,Nuts,11387.33333
Andhra Pradesh,PRAKASAM,Coconut,2001-02,Whole Year,202,Hectare,2195568,Nuts,10869.14851
Andhra Pradesh,PRAKASAM,Coconut,2002-03,Whole Year,202,Hectare,2267460,Nuts,11225.0495
Andhra Pradesh,PRAKASAM,Coconut,2003-04,Whole Year,200,Hectare,2369640,Nuts,11848.2
Andhra Pradesh,RANGAREDDI,Coconut,2001-02,Whole Year,13,Hectare,143260,Nuts,11020
Andhra Pradesh,RANGAREDDI,Coconut,2002-03,Whole Year,13,Hectare,148564,Nuts,11428
Andhra Pradesh,RANGAREDDI,Coconut,2003-04,Whole Year,11,Hectare,129580,Nuts,11780
Andhra Pradesh,SPSR NELLORE,Coconut,2001-02,Whole Year,590,Hectare,6518448,Nuts,11048.21695
Andhra Pradesh,SPSR NELLORE,Coconut,2002-03,Whole Year,599,Hectare,6744240,Nuts,11259.16528
Andhra Pradesh,SPSR NELLORE,Coconut,2003-04,Whole Year,487,Hectare,5754840,Nuts,11816.91992
Andhra Pradesh,SRIKAKULAM,Coconut,2001-02,Whole Year,13645,Hectare,131830848,Nuts,9661.476585
Andhra Pradesh,SRIKAKULAM,Coconut,2002-03,Whole Year,13682,Hectare,112823694,Nuts,8246.140477
Andhra Pradesh,SRIKAKULAM,Coconut,2003-04,Whole Year,13709,Hectare,136160080,Nuts,9932.167189
Andhra Pradesh,VISAKHAPATANAM,Coconut,2001-02,Whole Year,7232,Hectare,56150010,Nuts,7764.105365
Andhra Pradesh,VISAKHAPATANAM,Coconut,2002-03,Whole Year,7230,Hectare,30987756,Nuts,4285.99668
Andhra Pradesh,VISAKHAPATANAM,Coconut,2003-04,Whole Year,7045,Hectare,45965248,Nuts,6524.520653
Andhra Pradesh,VIZIANAGARAM,Coconut,2001-02,Whole Year,3102,Hectare,34298640,Nuts,11056.94391
Andhra Pradesh,VIZIANAGARAM,Coconut,2002-03,Whole Year,3169,Hectare,35663076,Nuts,11253.73178
Andhra Pradesh,VIZIANAGARAM,Coconut,2003-04,Whole Year,3153,Hectare,37285560,Nuts,11825.42341
Andhra Pradesh,WEST GODAVARI,Coconut,2001-02,Whole Year,22287,Hectare,208041750,Nuts,9334.668192
Andhra Pradesh,WEST GODAVARI,Coconut,2002-03,Whole Year,22093,Hectare,224101800,Nuts,10143.56584
Andhra Pradesh,WEST GODAVARI,Coconut,2003-04,Whole Year,21985,Hectare,226058352,Nuts,10282.39036
Andhra Pradesh,ADILABAD,Coriander,2001-02,Whole Year,2076,Hectare,1021,Tonnes,0.491811175
Andhra Pradesh,ADILABAD,Coriander,2002-03,Whole Year,1197,Hectare,500,Tonnes,0.417710944
Andhra Pradesh,ADILABAD,Coriander,2003-04,Whole Year,1990,Hectare,545,Tonnes,0.273869347
Andhra Pradesh,ANANTAPUR,Coriander,2001-02,Whole Year,4741,Hectare,1119,Tonnes,0.236026155
Andhra Pradesh,ANANTAPUR,Coriander,2002-03,Whole Year,3914,Hectare,481,Tonnes,0.122892182
Andhra Pradesh,ANANTAPUR,Coriander,2003-04,Whole Year,5646,Hectare,610,Tonnes,0.108041091
Andhra Pradesh,CHITTOOR,Coriander,2001-02,Whole Year,51,Hectare,18,Tonnes,0.352941176
Andhra Pradesh,CHITTOOR,Coriander,2002-03,Whole Year,86,Hectare,24,Tonnes,0.279069767
Andhra Pradesh,CHITTOOR,Coriander,2003-04,Whole Year,119,Hectare,31,Tonnes,0.260504202
Andhra Pradesh,EAST GODAVARI,Coriander,2001-02,Whole Year,32,Hectare,25,Tonnes,0.78125
Andhra Pradesh,EAST GODAVARI,Coriander,2002-03,Whole Year,30,Hectare,17,Tonnes,0.566666667
Andhra Pradesh,EAST GODAVARI,Coriander,2003-04,Whole Year,51,Hectare,39,Tonnes,0.764705882
Andhra Pradesh,GUNTUR,Coriander,2001-02,Whole Year,115,Hectare,89,Tonnes,0.773913043
Andhra Pradesh,GUNTUR,Coriander,2002-03,Whole Year,64,Hectare,35,Tonnes,0.546875
Andhra Pradesh,GUNTUR,Coriander,2003-04,Whole Year,195,Hectare,148,Tonnes,0.758974359
Andhra Pradesh,KADAPA,Coriander,2001-02,Whole Year,16141,Hectare,4567,Tonnes,0.282944056
Andhra Pradesh,KADAPA,Coriander,2002-03,Whole Year,11945,Hectare,2377,Tonnes,0.198995396
Andhra Pradesh,KADAPA,Coriander,2003-04,Whole Year,10370,Hectare,2634,Tonnes,0.254001929
Andhra Pradesh,KARIMNAGAR,Coriander,2001-02,Whole Year,47,Hectare,23,Tonnes,0.489361702
Andhra Pradesh,KARIMNAGAR,Coriander,2002-03,Whole Year,41,Hectare,17,Tonnes,0.414634146
Andhra Pradesh,KARIMNAGAR,Coriander,2003-04,Whole Year,119,Hectare,33,Tonnes,0.277310924
Andhra Pradesh,KRISHNA,Coriander,2001-02,Whole Year,25,Hectare,19,Tonnes,0.76
Andhra Pradesh,KRISHNA,Coriander,2002-03,Whole Year,14,Hectare,8,Tonnes,0.571428571
Andhra Pradesh,KRISHNA,Coriander,2003-04,Whole Year,11,Hectare,8,Tonnes,0.727272727
Andhra Pradesh,KURNOOL,Coriander,2001-02,Whole Year,25112,Hectare,10271,Tonnes,0.409007646
Andhra Pradesh,KURNOOL,Coriander,2002-03,Whole Year,17839,Hectare,5584,Tonnes,0.31302203
Andhra Pradesh,KURNOOL,Coriander,2003-04,Whole Year,15401,Hectare,4913,Tonnes,0.319005259
Andhra Pradesh,MAHBUBNAGAR,Coriander,2001-02,Whole Year,606,Hectare,298,Tonnes,0.491749175
Andhra Pradesh,MAHBUBNAGAR,Coriander,2002-03,Whole Year,549,Hectare,229,Tonnes,0.41712204
Andhra Pradesh,MAHBUBNAGAR,Coriander,2003-04,Whole Year,1411,Hectare,387,Tonnes,0.274273565
Andhra Pradesh,MEDAK,Coriander,2001-02,Whole Year,3880,Hectare,1909,Tonnes,0.492010309
Andhra Pradesh,MEDAK,Coriander,2002-03,Whole Year,3162,Hectare,1322,Tonnes,0.418089817
Andhra Pradesh,MEDAK,Coriander,2003-04,Whole Year,3011,Hectare,825,Tonnes,0.27399535
Andhra Pradesh,NALGONDA,Coriander,2001-02,Whole Year,695,Hectare,342,Tonnes,0.492086331
Andhra Pradesh,NALGONDA,Coriander,2002-03,Whole Year,876,Hectare,366,Tonnes,0.417808219
Andhra Pradesh,NALGONDA,Coriander,2003-04,Whole Year,2712,Hectare,743,Tonnes,0.273967552
Andhra Pradesh,NIZAMABAD,Coriander,2001-02,Whole Year,532,Hectare,262,Tonnes,0.492481203
Andhra Pradesh,NIZAMABAD,Coriander,2002-03,Whole Year,428,Hectare,179,Tonnes,0.418224299
Andhra Pradesh,NIZAMABAD,Coriander,2003-04,Whole Year,470,Hectare,129,Tonnes,0.274468085
Andhra Pradesh,PRAKASAM,Coriander,2001-02,Whole Year,2993,Hectare,2317,Tonnes,0.774139659
Andhra Pradesh,PRAKASAM,Coriander,2002-03,Whole Year,3841,Hectare,2124,Tonnes,0.552980995
Andhra Pradesh,PRAKASAM,Coriander,2003-04,Whole Year,6061,Hectare,4588,Tonnes,0.756970797
Andhra Pradesh,RANGAREDDI,Coriander,2001-02,Whole Year,343,Hectare,168,Tonnes,0.489795918
Andhra Pradesh,RANGAREDDI,Coriander,2002-03,Whole Year,343,Hectare,143,Tonnes,0.416909621
Andhra Pradesh,RANGAREDDI,Coriander,2003-04,Whole Year,214,Hectare,59,Tonnes,0.275700935
Andhra Pradesh,SPSR NELLORE,Coriander,2001-02,Whole Year,20,Hectare,15,Tonnes,0.75
Andhra Pradesh,SPSR NELLORE,Coriander,2002-03,Whole Year,33,Hectare,18,Tonnes,0.545454545
Andhra Pradesh,SPSR NELLORE,Coriander,2003-04,Whole Year,145,Hectare,110,Tonnes,0.75862069
Andhra Pradesh,WARANGAL,Coriander,2001-02,Whole Year,504,Hectare,248,Tonnes,0.492063492
Andhra Pradesh,WARANGAL,Coriander,2002-03,Whole Year,711,Hectare,297,Tonnes,0.417721519
Andhra Pradesh,WARANGAL,Coriander,2003-04,Whole Year,718,Hectare,197,Tonnes,0.274373259
Andhra Pradesh,ADILABAD,Cotton(lint),2001-02,Kharif,175552,Hectare,270557,Bales,1.541178682
Andhra Pradesh,ADILABAD,Cotton(lint),2002-03,Kharif,162008,Hectare,171538,Bales,1.058824256
Andhra Pradesh,ADILABAD,Cotton(lint),2003-04,Kharif,145297,Hectare,288030,Bales,1.982353387
Andhra Pradesh,ANANTAPUR,Cotton(lint),2001-02,Kharif,8552,Hectare,9055,Bales,1.058816651
Andhra Pradesh,ANANTAPUR,Cotton(lint),2002-03,Kharif,7638,Hectare,7144,Bales,0.935323383
Andhra Pradesh,ANANTAPUR,Cotton(lint),2003-04,Kharif,4212,Hectare,4262,Bales,1.011870845
Andhra Pradesh,CHITTOOR,Cotton(lint),2001-02,Kharif,2,Hectare,2,Bales,1
Andhra Pradesh,EAST GODAVARI,Cotton(lint),2001-02,Kharif,6289,Hectare,16425,Bales,2.611702973
Andhra Pradesh,EAST GODAVARI,Cotton(lint),2002-03,Kharif,4555,Hectare,8092,Bales,1.77650933
Andhra Pradesh,EAST GODAVARI,Cotton(lint),2003-04,Kharif,8969,Hectare,26696,Bales,2.976474523
Andhra Pradesh,GUNTUR,Cotton(lint),2001-02,Kharif,126285,Hectare,378112,Bales,2.994116483
Andhra Pradesh,GUNTUR,Cotton(lint),2002-03,Kharif,98628,Hectare,186813,Bales,1.894117289
Andhra Pradesh,GUNTUR,Cotton(lint),2003-04,Kharif,138925,Hectare,485420,Bales,3.49411553
Andhra Pradesh,KADAPA,Cotton(lint),2001-02,Kharif,21579,Hectare,23356,Bales,1.08234858
Andhra Pradesh,KADAPA,Cotton(lint),2002-03,Kharif,11500,Hectare,12921,Bales,1.123565217
Andhra Pradesh,KADAPA,Cotton(lint),2003-04,Kharif,15784,Hectare,12999,Bales,0.823555499
Andhra Pradesh,KARIMNAGAR,Cotton(lint),2001-02,Kharif,80520,Hectare,103729,Bales,1.288238947
Andhra Pradesh,KARIMNAGAR,Cotton(lint),2002-03,Kharif,46302,Hectare,71087,Bales,1.535290052
Andhra Pradesh,KARIMNAGAR,Cotton(lint),2003-04,Kharif,48689,Hectare,106829,Bales,2.194109552
Andhra Pradesh,KHAMMAM,Cotton(lint),2001-02,Kharif,99040,Hectare,208567,Bales,2.105886511
Andhra Pradesh,KHAMMAM,Cotton(lint),2002-03,Kharif,70138,Hectare,117172,Bales,1.670592261
Andhra Pradesh,KHAMMAM,Cotton(lint),2003-04,Kharif,76338,Hectare,176475,Bales,2.311758233
Andhra Pradesh,KRISHNA,Cotton(lint),2001-02,Kharif,35374,Hectare,77615,Bales,2.194125629
Andhra Pradesh,KRISHNA,Cotton(lint),2002-03,Kharif,31367,Hectare,57937,Bales,1.847068575
Andhra Pradesh,KRISHNA,Cotton(lint),2003-04,Kharif,35436,Hectare,104849,Bales,2.958827181
Andhra Pradesh,KURNOOL,Cotton(lint),2001-02,Kharif,82631,Hectare,87006,Bales,1.052946231
Andhra Pradesh,KURNOOL,Cotton(lint),2002-03,Kharif,55276,Hectare,49748,Bales,0.899992764
Andhra Pradesh,KURNOOL,Cotton(lint),2003-04,Kharif,39274,Hectare,42739,Bales,1.088226307
